total_households,total_individuals,target,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,dw_12,dw_13,psa_00,psa_01,psa_02,psa_03,psa_04,stv_00,stv_01,car_00,car_01,lln_00,lln_01,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_13,lan_14,pg_00,pg_01,pg_02,pg_03,pg_04,lgt_00,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,pw_07,pw_08,lat,lon,NL
3422.86159,11771.54586,25.0778311489,0.9679748926,0.0011222978,0.0,0.0,0.0,0.0,0.0069801829000000004,0.0188005937,0.0032372562,0.00043156,0.00043156,0.0010216569,0,0,0.2957959644,0.5657989077000001,0.0004897216,0.023012556099999998,0.11490285019999999,0.3085729388,0.6914270612000001,0.2151677334,0.7848322665999999,0.0106197458,0.9893802542,0.0083427921,0.0119177024,0.0035076515000000003,0.0694964552,0.19879111359999999,0.0129072105,0.6361182362,0.022907703300000002,0.0115900232,0.0026314896,0.0034106438,0.0123509182,0.0060280604,0,0.0,0.9925147731999999,0.0042892463,0.0003308002,0.00020723189999999998,0.0026579483000000004,0.9979591140999999,0.6203072354,0.3775650829,0.000746206,0.0,0.0,0.0,0.0013814757,0,0,-26.518655782899998,27.821556788600002,36.4308411357
6059.85028,20694.58224,18.1011094221,0.8323789181,0.0091049593,0.0030538559999999998,0.0083909994,0.0003300412,0.0031859863,0.0089340211,0.0153647624,0.1090612506,0.0033572759999999998,0.0025047368,0.0043331928999999995,0,0,0.24447287510000001,0.609715215,0.0003545295,0.0419236054,0.1035337749,0.238547123,0.7614528770000001,0.3322820725,0.6677179275,0.09359323480000001,0.9064067652,0.24674758600000002,0.0415992142,0.0030910404,0.0760047471,0.0748471949,0.008426000500000001,0.4900888751,0.014180209899999999,0.012701046399999999,0.0037235470000000002,0.002693347,0.011054844599999999,0.014359128700000001,0,0.00048321830000000004,0.741784069,0.0069038688,0.0010890396,0.24647930850000002,0.0037437140999999996,0.8771811158,0.4020657388,0.5176938167,0.0402074604,0.0182697352,0.0018899064000000001,0.0013419061,0.0185314364,0,0,-26.6242679008,27.705883457600002,6.6040109749
7974.9821,26636.50142,24.5635633464,0.9658410782,0.0005681217,0.0003202716,0.00046928629999999996,0.0,0.0022792553,0.0034778787,0.0227782367,0.00046928629999999996,0.0010681579,0.0002964646,0.0024319628,0,0,0.2965393403,0.5521322323,4.48e-05,0.031183017099999998,0.12010058,0.23452647370000002,0.7654735263,0.1580693429,0.8419306570999999,0.011352828,0.9886471720000001,0.011001606200000002,0.0130419947,0.0041394110999999996,0.074179871,0.20684036890000002,0.0097457048,0.6189297205,0.0245527815,0.010213937099999999,0.0022835683,0.0034353115,0.0168953236,0.0047404007,0,0.0,0.9943849375,0.0021922676,0.0010233405,0.0005640876,0.0018353668,0.9929862263,0.8030477423000001,0.19229500719999998,0.0005611373000000001,0.0007085872000000001,0.0006125456,0.0,0.0027749805,0,0,-26.5011540619,27.8198310832,34.2438931877
3224.45992,11329.13494,26.637708370100004,0.9397641451000001,0.0008093945,0.0030852671,0.0,0.0,0.0,0.008477649200000001,0.040315629,0.0071659566000000004,0.0,0.0,0.0003819585,0,0,0.28826666440000004,0.5826925643,0.0005034965,0.0203992504,0.1081380243,0.20488806699999998,0.7951119329999999,0.13787604779999998,0.8621239522,0.0384965244,0.9615034756,0.013443421799999999,0.011267723500000002,0.0036235044,0.0672360806,0.1065788894,0.012551066000000001,0.7427466991,0.015202598500000001,0.012637656,0.0032361765,0.0009334093,0.006590098000000001,0.003069997,0,0.0008826799,0.9943795832,0.0016229297,0.0002291455,0.0015244253,0.0022439163,0.831854359,0.8276757399,0.1636201048,0.0055748065000000005,0.0,0.0,0.00033400629999999997,0.0027953425,0,0,-26.5632978523,27.8142999625,33.076174008
7326.043709999999,25119.5697,22.5048703675,0.7927476002,0.0012822091000000001,0.0019414107,0.00014700840000000001,0.00035624410000000006,0.0102512902,0.0325375987,0.0358985873,0.12272287550000001,0.0001681139,0.0004621307,0.0014849311,0,0,0.2998011423,0.5723226238,0.0002758136,0.0209189618,0.1066814584,0.2822304619,0.7177695381,0.1945620442,0.8054379558,0.0369505071,0.9630494929000001,0.0189161079,0.011186370800000001,0.0028135924,0.0874155038,0.1358905165,0.0116207767,0.6725670655,0.019896299,0.015487233400000001,0.0033956645000000002,0.00306985,0.012471943700000002,0.0052690759,0,0.0,0.9894955556999999,0.0027941844,0.0006200791000000001,0.005533219399999999,0.0015569614,0.8456267987999999,0.7897843554999999,0.102487225,0.05637670980000001,0.026019037999999998,0.022126026899999998,0.0015941073,0.0016125375,0,0,-26.535196930399998,27.8199060094,36.269277419
5009.03772,16210.89218,27.846549137199997,0.4915813511,0.0038522249,0.0079061812,0.0013364922,0.005387996999999999,0.0079619824,0.0748464018,0.2174919318,0.1637853188,0.0210583281,0.0,0.0047917906,0,0,0.2427530463,0.5963540885,0.0002175728,0.041961039699999994,0.1187142527,0.1826582272,0.8173417728,0.11897183720000001,0.8810281628,0.047165829699999995,0.9528341703000001,0.0142334671,0.0163266942,0.0036762363,0.0753371379,0.1568225704,0.0084937811,0.670677112,0.0219332931,0.0121086426,0.0017696497000000001,0.0016652261,0.0052761137,0.0044627063,0,0.0072173696,0.9879907214,0.0047196539,0.0010225298,0.0010800312,0.0051870637,0.9731398749,0.3134165478,0.4998044754,0.1308622607,0.048595217999999996,0.0046990243,0.0002261293,0.0023963445,0,0,-26.5495076201,27.8530580839,43.0628051554
3218.73389,12319.56676,22.4321622935,0.8780813688,0.0017729548999999999,0.0008108343,0.0004589289,0.0006588181,0.0026735077,0.0184380604,0.0211414837,0.073303963,0.0007038109,0.0,0.0019562692,0,0,0.2669614747,0.6103845238000001,0.0016404262,0.0254078659,0.09560570939999999,0.34977305630000005,0.6502269437,0.2614439866,0.7385560134,0.10008780810000001,0.8999121918999999,0.020390821,0.029185730099999998,0.0037452145,0.0694678179,0.11378199230000001,0.0124525718,0.70579559,0.0166010229,0.008954829499999999,0.0019076791,0.0019683501000000003,0.009254525100000001,0.006493855799999999,0,0.0,0.9952859000000001,0.0010351078,0.0011589783,0.0022025498999999997,0.0003174641,0.9092781044,0.7106307288,0.2207978399,0.056649169000000006,0.0084452586,0.0016350963,0.0,0.0018419075,0,0,-26.5664791706,27.7934934907,26.0419092673
2819.7022699999998,11706.84435,12.267410771700002,0.9712722294,0.0012401983,0.0,0.00040170550000000004,0.0,0.0005238745,0.011252688,0.0050322476,0.0053192105,0.0021460244,0.0,0.0028118216999999997,0,0,0.3728929368,0.49457043990000005,0.0027709124,0.0379454682,0.0918202427,0.7265547791,0.2734452209,0.5655242601,0.43447573990000005,0.3258207577,0.6741792423,0.009882565,0.0201491275,0.0028873416999999997,0.0622803847,0.1266462179,0.0164386263,0.6850405156,0.043170823399999995,0.012139736000000002,0.0004077264,0.0062170341,0.0063055037,0.0041633918,0,0.0042710058,0.996489106,0.0003962024,0.0007761332000000001,0.0,0.0023385585,0.9955034792,0.9468771148,0.0490241191,0.00040170550000000004,0.00038195169999999997,0.0012006906,0.0,0.0021144183,0,0,-26.586478229,27.8464288116,40.2369706346
3178.36286,11664.00856,27.0336593978,0.8773384609999999,0.0,0.00035637529999999997,0.0,0.0,0.0003874982,0.020916711799999998,0.0917227525,0.0007749965,0.0047235293,0.0,0.0037796754,0,0,0.2583577022,0.6168755066,0.0003964066,0.026405615099999998,0.09796476949999999,0.27868795949999997,0.7213120405,0.1610386455,0.8389613545,0.1183422556,0.8816577444,0.01221311,0.0113107101,0.0042180799,0.028099776200000003,0.0683997552,0.0082721647,0.807917755,0.029175337000000003,0.017263607900000002,0.0009703388,0.0001952691,0.0019952129,0.0089400775,0,0.0010288058,0.9939180309000001,0.0004770736,0.0006677001,0.0004105553,0.0045266402,0.992248673,0.5659168727,0.4280614832,0.0,0.0006671863,0.0,0.0,0.005354457900000001,0,0,-26.577802632399997,27.8319986996,37.111663810500005
4293.0644600000005,15877.615109999999,24.477689766599998,0.8473890839,0.0008948084,0.00216495,0.0003440829,0.0003440829,0.0,0.0332301952,0.0845461053,0.023840869599999998,0.0006309665,0.0,0.0066148553,0,0,0.26677629420000004,0.6128685519,0.0007946622,0.0201764785,0.09938401320000001,0.2734709509,0.7265290490999999,0.17345805469999998,0.8265419453,0.09157841060000001,0.9084215894,0.0082309584,0.0071115636,0.0033796549,0.10967306980000001,0.1869112477,0.007148258,0.6289656337,0.015496463899999998,0.0148989731,0.0018180709,0.0013149343,0.0073172173,0.0074820273,0,0.000251927,0.9930968971999999,0.0021044659,0.00016350190000000001,0.0011866146,0.0034485203999999998,0.9685061007,0.6902987079999999,0.2809189266,0.011247096399999998,0.0013185849,0.011006033200000001,0.0023195832,0.0028910677,0,0,-26.5643064191,27.835555059,38.541651504099995
3057.04054,11861.519209999999,21.302522537,0.9205621787,0.0,0.00037051849999999997,0.0,0.0,0.0022047827,0.017346060400000002,0.0537633433,0.0012565977,0.0003413661,0.0,0.0041551526,0,0,0.3108936659,0.5707100044,0.0032153158,0.0184041627,0.09677685119999999,0.3412181508,0.6587818492,0.2426377277,0.7573622723000001,0.1380863598,0.8619136401999999,0.0122710361,0.0086985072,0.0036840239,0.08489701300000001,0.131745323,0.0150597674,0.6796811393000001,0.0229676313,0.0261272106,0.0011728303999999998,0.0029306372,0.0072404646,0.0035244162,0,0.0,0.9948572556999999,0.0021266710999999997,0.0010943033,0.0001082914,0.0018134785,0.9943549979999999,0.697007479,0.29808888629999997,0.0024120387,0.0021502299,0.0,0.0,0.0003413661,0,0,-26.571862768600003,27.8474900888,40.6331588927
2988.2201600000003,11322.23364,22.9588709421,0.8538448787,0.0003790517,0.0003790517,0.0,0.0012039709,0.0029459509000000004,0.0308989783,0.0987115287,0.0011404347,0.0036736216,0.0008733828,0.00594915,0,0,0.2587104889,0.6120388811999999,0.0,0.031529534,0.097721096,0.294621053,0.705378947,0.2025660318,0.7974339681999999,0.1127302213,0.8872697787,0.0183794803,0.0135147635,0.0050781764,0.0653258044,0.1284650385,0.0127107614,0.6968846423,0.0270017445,0.0166362615,0.0017356619,0.0014882982000000002,0.0066836989,0.0060956681999999995,0,0.0,0.9928026604000001,0.0029616496999999996,0.0006878553999999999,0.0004389796,0.0031088547999999997,0.9872580741,0.5773303999,0.4177123917,0.0003790517,0.0011371552,0.0003790517,0.0,0.0030619498,0,0,-26.575662935500002,27.8417378536,39.3024017467
7036.633240000001,22178.727000000003,20.241948975,0.3878328921,0.0018699311999999999,0.0104453064,0.0021271323,0.0001609704,0.0005808218,0.0056867679,0.048432870999999995,0.5374474171,0.00017502830000000003,0.000384954,0.0048559075,0,0,0.27489396120000004,0.5859774053,0.0004754164,0.0276689158,0.1109843013,0.2238397649,0.7761602351000001,0.2118278798,0.7881721201999999,0.08730572689999999,0.9126942731000001,0.0144634735,0.0203939216,0.0047611087,0.0815738419,0.15156580449999998,0.020069649199999998,0.6392772376,0.0240011354,0.0143840316,0.0028426343,0.0041232362,0.0166067687,0.0034122147999999996,0,0.002524942,0.9870605833,0.0055095731999999994,0.00081935,0.0014966029999999998,0.0051138903999999995,0.3901403507,0.3766449706,0.041725308100000004,0.2768490986,0.1317820822,0.0871214328,0.0485999893,0.0372771183,0,0,-26.5857556682,27.863967308299998,43.486540560200005
2951.57964,11804.312609999999,23.9929019838,0.8459414261,0.0005004676,0.0016020574,0.0,0.0,0.0045559096000000006,0.052751115999999994,0.08669652900000001,0.0063881793000000004,0.0,0.0,0.0015643149,0,0,0.2665346864,0.6147969458,0.0,0.021904882400000002,0.0967634853,0.2623006134,0.7376993866,0.1834660846,0.8165339154000001,0.0940938189,0.9059061811,0.005936826,0.0201988221,0.0034213191,0.0492199596,0.1668791098,0.010117421,0.6979572485,0.023301411,0.008135449599999999,9.65e-05,0.0020633222,0.0077743798,0.0048982573,0,0.0,0.9946879372,0.0024130283,0.000329882,0.0004155642,0.0021535883,0.9893353005,0.5409060214,0.45258515200000005,0.0013544984,0.0005004676,0.0003837572,0.0,0.0042701033000000005,0,0,-26.555587003899998,27.869682246999997,45.0524767638
4213.86852,15291.33048,18.5083152523,0.7968403343000001,0.0021977074,0.0034893946,0.0009351003999999999,0.0002688005,0.0008749324000000001,0.0171916161,0.1038487765,0.0608469246,0.003277957,0.0,0.010228456300000001,0,0,0.2682198011,0.5978135429,0.0,0.0307342628,0.10323239320000001,0.39060730829999996,0.6093926917,0.2818602513,0.7181397487000001,0.13440721449999998,0.8655927855,0.011779517199999999,0.0103370318,0.0049848259,0.0861223778,0.256635488,0.011382433999999999,0.5638525837,0.0234499058,0.009016516899999999,0.0027865201000000003,0.0018214229000000001,0.0079611823,0.0067311599,0,0.0031390336,0.9945486104000001,0.0032471654,0.0003395414,0.0007137306,0.0011509522,0.9602684993,0.6883712618000001,0.29113403379999997,0.0125975098,0.0022212606,0.0005243827999999999,0.0003505496,0.0048010017,0,0,-26.5426240579,27.8785562506,45.3967007308
3867.23148,13555.11041,23.207246958000002,0.7968893628,0.0029917475,0.0027618802,0.0010568361,0.0006748652,0.0005857886,0.030471866099999998,0.1586327307,0.001539145,0.001986677,0.00038197089999999996,0.0020271298,0,0,0.265520963,0.5818711151,0.0003254345,0.041985,0.1102974874,0.1736613527,0.8263386473000001,0.1076416351,0.8923583649,0.045526411100000004,0.9544735889,0.0338129987,0.009964076,0.0055436251,0.0907181685,0.16374656,0.0087782155,0.6359218346,0.0140986295,0.0115945821,0.0006210934,0.0032048282,0.0076503029,0.014345085700000001,0,0.0,0.9649889601999999,0.0300686485,0.0011490958,0.0001867038,0.0036065918,0.9895753305,0.5966903926,0.3984309649,0.0027997988,0.0005857886,0.0,0.0,0.0014930552,0,0,-26.5543011748,27.881588735,45.5700579016
3396.98485,12738.91554,21.3192290216,0.9633688799,0.00043484739999999995,0.0007974071,0.00033343980000000005,0.0,0.00036255980000000004,0.0088039162,0.017750609,0.004186907100000001,0.00033343980000000005,0.00043484739999999995,0.0031931464,0,0,0.2668449319,0.5927145357,0.0047978746999999995,0.0382008546,0.0974418031,0.3636917221,0.6363082779,0.274124496,0.725875504,0.11929830359999999,0.8807016964,0.0113212525,0.0135701269,0.0051515413000000005,0.082726224,0.1857113977,0.0125469448,0.6316603014,0.0281342787,0.0115716954,0.0034057059,0.001298963,0.006890241899999999,0.006011326500000001,0,0.0,0.9935880468000001,0.0016468144,0.0013246128,0.0006774038000000001,0.0027631222,0.9926325134999999,0.9041797169,0.0905607689,0.0006668796000000001,0.00033343980000000005,0.00033343980000000005,0.0,0.0039257549,0,0,-26.529021844699997,27.8798524196,44.498194562399995
3625.64421,13297.56071,18.6887019452,0.8016565889,0.0030932903000000004,0.0015619624,0.0003396941,0.0003124107,0.0003124107,0.0334386589,0.1517789772,0.0048693002,0.0004074228,0.0,0.0022292838,0,0,0.27556917989999996,0.5995606317000001,0.0004404334,0.0154732003,0.1089565546,0.39772515350000004,0.6022748465,0.27501352100000004,0.724986479,0.09053556310000001,0.9094644369,0.0161597976,0.0101441176,0.005467313299999999,0.0763339745,0.2085030248,0.0146388525,0.5876593678,0.0356581745,0.0177526431,0.0026757990000000004,0.0061575391000000005,0.0102641118,0.0071564509,0,0.0014288335,0.9909738565999999,0.0033461994,0.0007809011,0.00019319330000000003,0.0047058495,0.9889329240000001,0.7848796806999999,0.1829946988,0.0158339227,0.0129690883,0.0002970479,0.0012888468,0.0017367148000000002,0,0,-26.5238353377,27.869174521199998,44.0235852634
2753.51307,8714.49988,25.3101591415,0.5147717421,0.0103382041,0.0034158799,0.0013187335,0.0009478292,0.0276456323,0.012245146200000001,0.3275193388,0.0982204635,0.0009837542,0.0004113618,0.0021819145000000002,0,0,0.2537579357,0.6211914711,0.00026840319999999997,0.015154428999999999,0.10962776099999999,0.2454244679,0.7545755321,0.1697921085,0.8302078915000001,0.0683322052,0.9316677948000001,0.0207146896,0.0074152746,0.004079554799999999,0.0782141809,0.2336269135,0.0098775192,0.5703296986,0.0226876049,0.0198493674,0.0025302737,0.0018572024,0.014936488799999998,0.01284847,0,0.0010327615,0.9928653783,0.005777836999999999,0.0001489483,0.0005346446,0.0006731917999999999,0.9852321529000001,0.37033972390000003,0.4815548815,0.09021820259999999,0.0135646605,0.0419436614,0.0,0.0023788701,0,0,-26.5404680085,27.861624070999998,44.3498089636
5480.58532,16785.763769999998,21.491174595900002,0.4004010032,0.0119439597,0.0032336327,0.0,0.0013107797,0.0201848258,0.1007349266,0.3281545319,0.12290936109999999,0.0080801224,0.0001904121,0.0028564449,0,0,0.2471701888,0.6101852731,0.00020738349999999998,0.0191136653,0.1233234894,0.21004260730000002,0.7899573927,0.160660962,0.839339038,0.025447583,0.9745524170000001,0.017473089299999998,0.0147598121,0.0092690414,0.0566803866,0.1921807369,0.009393871600000001,0.5686039820000001,0.04042944,0.0101929815,0.0036769539,0.0029229167,0.0336423929,0.040655246299999996,0,0.0001191486,0.990864903,0.0066031413,0.0008506083,0.0005163661,0.0011649812,0.9821386248999999,0.2970186257,0.6873171824,0.0100601463,0.0027472686,0.0006828741,0.0002695278,0.0019043751,0,0,-26.5186569183,27.8354343176,40.0107513837
6318.2690299999995,18609.63463,26.0628772245,0.34567215479999996,0.012772446000000002,0.0096612458,0.0003444393,0.0016218414,0.011374974599999999,0.0534129551,0.4163943396,0.141254278,0.0033456727000000003,0.0003898568,0.0037557960999999996,0,0,0.2487642886,0.6107807502,0.0010749942,0.0172383777,0.12214158929999999,0.1652227873,0.8347772126999999,0.1123031635,0.8876968365000001,0.017342435,0.982657565,0.010818621899999999,0.0116368749,0.0060672674,0.0685589704,0.19715163800000002,0.0096132065,0.5829044657,0.0321526973,0.0079036323,0.0051426114,0.0026334332,0.024150372599999997,0.0387943705,0,0.0024718379,0.9937552276999999,0.0035312159999999998,0.0007672428999999999,0.0002650251,0.0016812882,0.9794131954,0.2032794669,0.6941259464,0.0943121806,0.0061084072,0.0005991783,0.0,0.0015748206,0,0,-26.5302416231,27.848661156,42.6401468603
3920.06705,13861.32799,6.6161592823,0.8587500283,0.0049764506,0.002964485,0.0089568315,0.0129382098,0.0018720241,0.0531557745,0.0094527465,0.0320130749,0.0058595605,0.0010425919,0.0080182225,0,0,0.23819117780000001,0.5883355885,0.0010479089999999999,0.0433648631,0.1290604617,0.6111654315,0.38883456850000003,0.7799155655,0.22008443449999998,0.38122128549999995,0.6187787145,0.5495917985000001,0.0848692918,0.0034609476,0.020283643799999997,0.051000846399999994,0.0092164481,0.189357812,0.0111809374,0.0031070565999999997,0.0019244938,0.0030698220000000003,0.0033666644,0.0122164254,0,0.057353812000000004,0.37190299979999997,0.0258238742,0.0138098882,0.5837323549,0.0047308828999999995,0.9418062505,0.8546393384000001,0.0945410742,0.0182064896,0.0020968315,0.0021719960000000003,0.021481749900000003,0.0068625204000000006,0,0,-26.6078617448,27.9068542552,46.556899478599995
2517.5927300000003,7259.5937,11.4185220101,0.6411381200999999,0.0041821459,0.0026772043,0.0,0.0,0.0109629964,0.036782168500000004,0.0418817503,0.2137387051,0.0057263511,0.0186694096,0.024241148799999997,0,0,0.1969725964,0.6708790850999999,0.0009930776,0.0397017604,0.0914534804,0.22597369039999998,0.7740263096,0.33714681090000004,0.6628531891,0.1002145927,0.8997854073,0.27678328879999997,0.0805670626,0.0077613544999999996,0.0526723169,0.1016702987,0.0082020541,0.3933181632,0.012497638799999999,0.0082096523,0.0019668112,0.0033112941,0.008861143299999999,0.0416994439,0,0.0024794776,0.6687696131,0.0093092042,0.0003575985,0.3137136614,0.0078499228,0.6210036403,0.3959988516,0.3301563633,0.1948226511,0.010752048799999999,0.0078053729,0.0013668970000000002,0.059097815199999994,0,0,-26.753985296,28.196715434699996,4.0378338279
1551.52801,5059.47745,5.258628879,0.8908411843999999,0.0047935841,0.0169027435,0.0125720644,0.0038197441,0.001374574,0.045405052,0.0040368527,0.0034280013,0.009197945400000001,0.0015238526,0.0061044016,0,0,0.2530537931,0.5810611351,0.0009695566,0.10105239619999999,0.0638631189,0.6716607714,0.3283392286,0.8412445226,0.1587554774,0.4670456384,0.5329543616,0.7147256027,0.146320913,0.0025645198,0.0087663421,0.021256827599999997,0.0050840507,0.0548039403,0.014792090800000001,0.004687405,0.0013801089000000002,0.0032779590999999996,0.0040118689,0.011213011699999999,0,0.0071153593000000005,0.1649697164,0.0125070406,0.0052697517,0.8075908827,0.0096626085,0.9614752556,0.9177664862,0.0774399297,0.0007300481,0.0007300481,0.0,0.0007938046,0.0025396834,0,0,-26.6301631543,27.9851160381,43.355447075600004
1633.89116,5598.81966,6.864447445800001,0.8575303388,0.0054852307,0.0045519433,0.012838743799999998,0.08585390109999999,0.0023511174,0.01504599,0.0015427833,0.0037376113,0.0046416923,0.0018081621,0.0046124859,0,0,0.22139603440000002,0.6459344218,0.0013042374000000001,0.0501938975,0.08117140889999999,0.6815587520999999,0.3184412479,0.8823783709,0.1176216291,0.2808625759,0.7191374240999999,0.8330918431000001,0.0667534932,0.0023307698,0.0104303074,0.0206885178,0.003980055,0.040331099,0.0089869978,0.0039164862,0.0,0.0006536323999999999,0.0012679689999999999,0.005068302199999999,0,0.0025005270000000002,0.141627698,0.011375406599999999,0.009041618199999999,0.8369074617,0.0010478155,0.9869139019,0.9441316397,0.048909641,0.0041592795,0.0006591564999999999,0.0,0.0,0.0021402833,0,0,-26.5846371249,27.9853998375,39.025302063299996
2486.54071,8093.76153,8.7161440441,0.8363574187999999,0.005821171500000001,0.0171191084,0.0135997773,0.013040015700000001,0.0012598587,0.0149302281,0.024266375299999997,0.0395053174,0.0187043871,0.0021389716,0.0132573699,0,0,0.1926230139,0.6171518226,0.0008963360000000001,0.0332519285,0.1560768989,0.5040064194,0.49599358060000004,0.6510482147,0.34895178530000004,0.3823220373,0.6176779627000001,0.2567340442,0.2953140034,0.011640363999999999,0.0277010015,0.0962126481,0.0098803838,0.1455080923,0.0146655247,0.0031425932,0.0028972907,0.0062558675,0.013402296299999998,0.030283078999999997,0,0.08636281130000001,0.47051865390000003,0.0202264558,0.014568909599999999,0.49071687810000003,0.0039691026,0.8850542768999999,0.7511817412,0.1832870896,0.022746983300000002,0.0177761015,0.004204129799999999,0.0,0.0208039546,0,0,-26.5465542143,28.1580702659,8.6800151688
3349.8105,10377.30868,10.4153599136,0.8240938734000001,0.0112482333,0.0008397817999999999,0.0111289848,0.0053495682999999995,0.0019132485000000002,0.0419442652,0.033796526699999996,0.0396044552,0.0098125222,0.0060298366,0.014238704,0,0,0.22229298670000003,0.6423693354,0.0009895976,0.0499567601,0.0843913202,0.37914822049999997,0.6208517795,0.5308592829,0.4691407171,0.1581627916,0.8418372084,0.30132827079999996,0.2473083773,0.014863082,0.043810100899999996,0.1115377566,0.0185178215,0.1604940695,0.0178347369,0.0045951558,0.0061126302,0.0053223973,0.0182433602,0.043864938799999996,0,0.0061673023,0.4956219236,0.0191118407,0.0105538433,0.4687900842,0.0059223081999999995,0.8877034656,0.6580929339,0.2952771657,0.017608321399999998,0.0050339445,0.0030560236,0.0,0.0209316109,0,0,-26.4779474481,28.002167214,21.6074034742
2825.09555,9405.055,30.898791724099997,0.761005149,0.0015875073999999999,0.0004009387,0.00036939279999999996,0.0,0.20264263629999998,0.0046757888000000004,0.022633634500000003,0.0005228744,0.0013947811,0.0,0.004767297199999999,0,0,0.2958891022,0.5712625817,0.0,0.0088854908,0.1239628253,0.14872119279999998,0.8512788072,0.1151755451,0.8848244549,0.0103078673,0.9896921327,0.0151691043,0.0094345658,0.0048801575,0.060720902699999996,0.21845310629999998,0.017730414099999998,0.6124881301,0.0202404111,0.0075159837,0.0027915265,0.0036049624,0.0206720545,0.0062986809,0,0.0,0.9893966956999999,0.0048828772999999995,0.0009660837,0.0010117623,0.0037425809999999996,0.9775167498,0.9602477693000001,0.028618688700000002,0.0026268917,0.0021587482,0.0013947811,0.0,0.0049531209999999996,0,0,-26.517331214200002,27.8892877842,42.65140984
2300.7816199999997,6818.50267,11.6609224304,0.729433687,0.0085053574,0.0153266436,0.0084341729,0.0011343363,0.0025870469,0.018812102600000002,0.0648565769,0.10092169029999999,0.0392254177,0.0043444845,0.006418484,0,0,0.1908739107,0.6602118614,0.0008607564,0.0384902101,0.1095632613,0.24282863059999998,0.7571713694,0.3800379282,0.6199620718,0.0810093876,0.9189906123999999,0.1464295518,0.266521415,0.019970654299999998,0.04907367730000001,0.1556897535,0.0226722006,0.211562604,0.0272829724,0.0059381512,0.0030879903,0.0099930077,0.0208912949,0.037567824300000004,0,0.0233189027,0.6053024117,0.028606807,0.0088710957,0.34795028689999996,0.0092693987,0.7153791632,0.4303777427,0.2827725432,0.019627343000000002,0.0121241841,0.0333777006,0.064706793,0.1570136935,0,0,-26.3768289768,27.9677109906,27.4453234133
3170.68059,8556.623759999999,19.4896263581,0.1626458564,0.0003884371,0.000823123,0.0,0.0008055558000000001,0.0,0.0032749246,0.0319517394,0.7984791682,0.0,0.0003884371,0.0012427584,0,0,0.2200542472,0.6365294832,0.0004087769,0.021543326600000003,0.12146416609999999,0.0611118448,0.9388881551999999,0.1077313341,0.8922686659000001,0.021379132400000004,0.9786208676,0.0209391455,0.0184522137,0.0103647025,0.1266860797,0.1711900454,0.036495017000000005,0.5267959461999999,0.0150783958,0.0103070571,0.0083201555,0.0068490262,0.0409942975,0.0075279178000000006,0,0.0,0.9793315442,0.0092871151,0.000303393,0.0108494101,0.00022853759999999997,0.19315958600000002,0.1547089043,0.0379982204,0.5018355728,0.2598925709,0.0414610763,0.0020065754999999998,0.0020970797,0,0,-26.5459585179,28.001953264,33.3351840053
244.30116,896.0264099999999,8.1881068432,0.7055504362,0.014776270400000001,0.22851925879999999,0.0050413596,0.0379260581,0.0,0.0040933084000000005,0.0,0.0,0.0,0.0,0.0040933084000000005,0,0,0.1475427605,0.6134134261,0.0,0.0230400017,0.2160038118,0.5674309938000001,0.4325690062,0.7362005567000001,0.2637994433,0.4228482992,0.5771517008,0.6995781743,0.0764256156,0.0033481156,0.0049289061,0.0133924624,0.0011160385000000001,0.0168560545,0.0,0.0,0.0,0.0,0.0,0.0080205448,0,0.17633408820000002,0.1315030435,0.020830066799999998,0.0122764239,0.8342744272,0.0011160385000000001,0.9953635504999999,0.9959066916,0.0040933084000000005,0.0,0.0,0.0,0.0,0.0,0,0,-26.5578669625,28.010872496300003,33.259065550900004
2612.33728,8791.15771,16.585118748499998,0.7511184658,0.0005654591000000001,0.00043359260000000005,0.0,0.00043359260000000005,0.0009050516,0.0144670102,0.0956186982,0.128862342,0.0016023773000000002,0.0025801071,0.0034133034999999996,0,0,0.267714203,0.5778945979,0.00026302220000000003,0.0333620246,0.1207661522,0.31824080920000003,0.6817591908,0.2964068484,0.7035931515999999,0.076859949,0.923140051,0.0353395128,0.036605838599999996,0.0162024997,0.107049539,0.1675823263,0.0350336645,0.5015635045,0.019085256499999998,0.0143315811,0.0065945774,0.0058741876,0.0256167478,0.0172906954,0,0.011830068700000002,0.9534559778,0.0134552756,0.0024761426,0.026608674,0.00400393,0.9452818320999999,0.65424372,0.3185454139,0.0059003101,0.0110209352,0.0003994775,0.0013386441,0.0085514991,0,0,-26.5561177213,27.993235376599998,34.3277733972
